url_gcp,image_id,sequence_id,location_id,frame_num,common_name,datetime,class_number,subset
https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0036/0353.jpg,WCS Camera Traps : d432b35c-92d4-11e9-8a91-000d3a74c7de,WCS Camera Traps : idn-002-d0111-7,WCS Camera Traps : 550,1,tiger,10-25-1999 16:51:00,1,test2
https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0325/0406.jpg,WCS Camera Traps : 3dd3a6b1-92d5-11e9-ab75-000d3a74c7de,WCS Camera Traps : idn-001-d0263-8,WCS Camera Traps : 1705,1,tiger,10-25-1998 16:20:00,1,test2
https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0325/0407.jpg,WCS Camera Traps : 3dd3a6b3-92d5-11e9-9565-000d3a74c7de,WCS Camera Traps : idn-001-d0263-9,WCS Camera Traps : 1705,1,tiger,10-27-1998 15:24:00,1,test2
https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0325/0515.jpg,WCS Camera Traps : 3dd861a3-92d5-11e9-99bc-000d3a74c7de,WCS Camera Traps : idn-001-d0256-18,WCS Camera Traps : 1709,1,tiger,10-24-1998 14:42:00,1,test2
https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0325/0776.jpg,WCS Camera Traps : 3de42151-92d5-11e9-8020-000d3a74c7de,WCS Camera Traps : idn-001-d0150-19,WCS Camera Traps : 1729,1,tiger,11-20-1998 07:40:00,1,test2
https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0325/1183.jpg,WCS Camera Traps : 3df64a29-92d5-11e9-b9e4-000d3a74c7de,WCS Camera Traps : idn-001-d0236-15,WCS Camera Traps : 1750,1,tiger,02-04-1999 05:24:00,1,test2
https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0325/1224.jpg,WCS Camera Traps : 3df81ede-92d5-11e9-a89d-000d3a74c7de,WCS Camera Traps : idn-001-d0210-8,WCS Camera Traps : 1754,1,tiger,01-25-1999 00:00:00,1,test2
https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0325/1348.jpg,WCS Camera Traps : 3dfdeb5e-92d5-11e9-a83a-000d3a74c7de,WCS Camera Traps : idn-001-d0232-25,WCS Camera Traps : 1754,1,tiger,01-25-1999 17:30:00,1,test2
https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0325/1354.jpg,WCS Camera Traps : 3dfe3917-92d5-11e9-b184-000d3a74c7de,WCS Camera Traps : idn-001-d0232-30,WCS Camera Traps : 1754,1,tiger,01-29-1999 11:00:00,1,test2
https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0325/1355.jpg,WCS Camera Traps : 3dfe3919-92d5-11e9-910a-000d3a74c7de,WCS Camera Traps : idn-001-d0232-31,WCS Camera Traps : 1754,1,tiger,01-29-1999 11:03:00,1,test2
https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0325/1557.jpg,WCS Camera Traps : 3e07399a-92d5-11e9-8766-000d3a74c7de,WCS Camera Traps : idn-001-d0090-3,WCS Camera Traps : 1789,1,tiger,03-05-1999 10:45:00,1,test2
https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0325/1558.jpg,WCS Camera Traps : 3e07399c-92d5-11e9-9669-000d3a74c7de,WCS Camera Traps : idn-001-d0090-3,WCS Camera Traps : 1789,2,tiger,03-05-1999 10:46:00,1,test2
https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0325/1586.jpg,WCS Camera Traps : 3e087228-92d5-11e9-9efa-000d3a74c7de,WCS Camera Traps : idn-001-d0071-7,WCS Camera Traps : 1789,1,tiger,03-05-1999 10:44:00,1,test2
https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0325/1937.jpg,WCS Camera Traps : 3e1850b3-92d5-11e9-8eae-000d3a74c7de,WCS Camera Traps : idn-001-d0159-4,WCS Camera Traps : 1815,1,tiger,08-26-1999 13:12:00,1,test2
https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0326/0176.jpg,WCS Camera Traps : 3e239bd8-92d5-11e9-ac42-000d3a74c7de,WCS Camera Traps : idn-001-d0151-1,WCS Camera Traps : 1829,2,tiger,,1,test2
https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0326/0690.jpg,WCS Camera Traps : 3e3af405-92d5-11e9-9be7-000d3a74c7de,WCS Camera Traps : idn-001-d0050-5,WCS Camera Traps : 1862,1,tiger,01-10-2000 06:14:00,1,test2
https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0326/0930.jpg,WCS Camera Traps : 3e457b3a-92d5-11e9-b6e6-000d3a74c7de,WCS Camera Traps : idn-001-d0103-4,WCS Camera Traps : 1885,1,tiger,02-29-2000 18:46:00,1,test2
https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0326/1079.jpg,WCS Camera Traps : 3e4c800a-92d5-11e9-ba9d-000d3a74c7de,WCS Camera Traps : idn-001-d0115-16,WCS Camera Traps : 1891,1,tiger,03-24-2000 15:10:00,1,test2
