url_gcp,image_id,sequence_id,location_id,frame_num,common_name,datetime,class_number,subset
https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub177/FL-12_09_30_2015_FL-12_0015575.jpg,NACTI : FL-12_09_30_2015_FL-12_0015575.jpg,NACTI : unknown,NACTI : archbold_FL-12,-1,deer,,5,train
https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub288/FL-42_03_09_2016_FL-42_0008516.JPG,NACTI : FL-42_03_09_2016_FL-42_0008516.JPG,NACTI : unknown,NACTI : archbold_FL-42,-1,deer,,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0120/loc_0120_im_002389.jpg,Idaho Camera Traps : loc_0120_im_002389,Idaho Camera Traps : loc_0120_seq_000254,Idaho Camera Traps : 120,8,deer,11-07-2015 09:52:27,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0148/loc_0148_im_000185.jpg,Idaho Camera Traps : loc_0148_im_000185,Idaho Camera Traps : loc_0148_seq_000022,Idaho Camera Traps : 148,6,deer,06-04-2016 03:54:37,5,train
https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub177/FL-12_09_02_2015_FL-12_0011389.jpg,NACTI : FL-12_09_02_2015_FL-12_0011389.jpg,NACTI : unknown,NACTI : archbold_FL-12,-1,deer,,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0012/loc_0012_im_006498.jpg,Idaho Camera Traps : loc_0012_im_006498,Idaho Camera Traps : loc_0012_seq_005128,Idaho Camera Traps : 12,14,deer,02-07-2016 13:05:25,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0119/loc_0119_im_000065.jpg,Idaho Camera Traps : loc_0119_im_000065,Idaho Camera Traps : loc_0119_seq_000006,Idaho Camera Traps : 119,5,deer,07-10-2015 05:44:39,5,train
https://storage.googleapis.com/public-datasets-lila/caltech-unzipped/cct_images/59d5b7a6-23d2-11e8-a6a3-ec086b02610b.jpg,Caltech Camera Traps : 59d5b7a6-23d2-11e8-a6a3-ec086b02610b,Caltech Camera Traps : 7011c08a-5567-11e8-b54b-dca9047ef277,Caltech Camera Traps : 41,3,deer,06-07-2014 07:49:38,5,train
https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub238/FL-25_08_04_2016_FL-25_0032483.JPG,NACTI : FL-25_08_04_2016_FL-25_0032483.JPG,NACTI : unknown,NACTI : archbold_FL-25,-1,deer,,5,train
https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub161/FL-08_06_02_2015_FL-08_0005723.jpg,NACTI : FL-08_06_02_2015_FL-08_0005723.jpg,NACTI : unknown,NACTI : archbold_FL-08,-1,deer,,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0082/loc_0082_im_000088.jpg,Idaho Camera Traps : loc_0082_im_000088,Idaho Camera Traps : loc_0082_seq_000015,Idaho Camera Traps : 82,1,deer,06-12-2015 14:47:17,5,train
https://storage.googleapis.com/public-datasets-lila/nz-trailcams/LCC/deer/04054b67-ff25-4dca-8869-bc5b8048f657.JPG,Trail Camera Images of New Zealand Animals : LCC/deer/04054b67-ff25-4dca-8869-bc5b8048f657.JPG,Trail Camera Images of New Zealand Animals : unknown,Trail Camera Images of New Zealand Animals : LCC_B95,-1,deer,04-10-2018 02:20:04,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0150/loc_0150_im_000733.jpg,Idaho Camera Traps : loc_0150_im_000733,Idaho Camera Traps : loc_0150_seq_000080,Idaho Camera Traps : 150,3,deer,06-23-2016 06:00:25,5,val
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0225/loc_0225_im_003596.jpg,Idaho Camera Traps : loc_0225_im_003596,Idaho Camera Traps : loc_0225_seq_000470,Idaho Camera Traps : 225,3,deer,01-29-2016 16:56:12,5,train
https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub178/FL-12_12_08_2015_FL-12_0019921.jpg,NACTI : FL-12_12_08_2015_FL-12_0019921.jpg,NACTI : unknown,NACTI : archbold_FL-12,-1,deer,,5,train
https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub270/FL-33_11_03_2015_FL-33_0002652.jpg,NACTI : FL-33_11_03_2015_FL-33_0002652.jpg,NACTI : unknown,NACTI : archbold_FL-33,-1,deer,,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0079/loc_0079_im_004032.jpg,Idaho Camera Traps : loc_0079_im_004032,Idaho Camera Traps : loc_0079_seq_000516,Idaho Camera Traps : 79,1,deer,11-15-2015 00:49:08,5,train
https://storage.googleapis.com/public-datasets-lila/nz-trailcams/LCC/deer/b052e3cf-bcdb-41da-9bdc-6f2952e79210.JPG,Trail Camera Images of New Zealand Animals : LCC/deer/b052e3cf-bcdb-41da-9bdc-6f2952e79210.JPG,Trail Camera Images of New Zealand Animals : unknown,Trail Camera Images of New Zealand Animals : LCC_R113,-1,deer,03-22-2018 17:27:48,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0089/loc_0089_im_000699.jpg,Idaho Camera Traps : loc_0089_im_000699,Idaho Camera Traps : loc_0089_seq_000088,Idaho Camera Traps : 89,3,deer,06-25-2015 06:51:51,5,train
https://storage.googleapis.com/public-datasets-lila/nz-trailcams/LCC/deer/68614124-17a7-4b51-a0c2-bd65001a8004.JPG,Trail Camera Images of New Zealand Animals : LCC/deer/68614124-17a7-4b51-a0c2-bd65001a8004.JPG,Trail Camera Images of New Zealand Animals : unknown,Trail Camera Images of New Zealand Animals : LCC_B95,-1,deer,06-20-2018 15:42:55,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0170/loc_0170_im_002651.jpg,Idaho Camera Traps : loc_0170_im_002651,Idaho Camera Traps : loc_0170_seq_000427,Idaho Camera Traps : 170,154,deer,07-13-2016 20:01:26,5,train
https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub285/FL-40_11_03_2015_FL-40_0002278.jpg,NACTI : FL-40_11_03_2015_FL-40_0002278.jpg,NACTI : unknown,NACTI : archbold_FL-40,-1,deer,,5,val
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0028/loc_0028_im_004198.jpg,Idaho Camera Traps : loc_0028_im_004198,Idaho Camera Traps : loc_0028_seq_004021,Idaho Camera Traps : 28,0,deer,02-04-2016 11:40:00,5,val
https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub176/FL-12_07_28_2015_FL-12_0005528.jpg,NACTI : FL-12_07_28_2015_FL-12_0005528.jpg,NACTI : unknown,NACTI : archbold_FL-12,-1,deer,,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0142/loc_0142_im_000517.jpg,Idaho Camera Traps : loc_0142_im_000517,Idaho Camera Traps : loc_0142_seq_000176,Idaho Camera Traps : 142,7,deer,09-13-2016 07:04:10,5,train
https://storage.googleapis.com/public-datasets-lila/nz-trailcams/PS1/deer/7c0b774a-88e8-44bd-99ef-6c67c1fc4259.JPG,Trail Camera Images of New Zealand Animals : PS1/deer/7c0b774a-88e8-44bd-99ef-6c67c1fc4259.JPG,Trail Camera Images of New Zealand Animals : unknown,Trail Camera Images of New Zealand Animals : PS1_CAM6213,-1,deer,06-08-2022 09:52:06,5,train
https://storage.googleapis.com/public-datasets-lila/caltech-unzipped/cct_images/5864376b-23d2-11e8-a6a3-ec086b02610b.jpg,Caltech Camera Traps : 5864376b-23d2-11e8-a6a3-ec086b02610b,Caltech Camera Traps : 6f59a019-5567-11e8-ae42-dca9047ef277,Caltech Camera Traps : 76,1,deer,02-20-2014 05:16:42,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0121/loc_0121_im_002139.jpg,Idaho Camera Traps : loc_0121_im_002139,Idaho Camera Traps : loc_0121_seq_000225,Idaho Camera Traps : 121,0,deer,09-16-2015 13:09:21,5,train
https://storage.googleapis.com/public-datasets-lila/nz-trailcams/PS1/deer/2feb31cd-2592-4c8f-997a-25196fc7f174.JPG,Trail Camera Images of New Zealand Animals : PS1/deer/2feb31cd-2592-4c8f-997a-25196fc7f174.JPG,Trail Camera Images of New Zealand Animals : unknown,Trail Camera Images of New Zealand Animals : PS1_CAM7905,-1,deer,05-28-2022 03:50:30,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0269/loc_0269_im_000448.jpg,Idaho Camera Traps : loc_0269_im_000448,Idaho Camera Traps : loc_0269_seq_000047,Idaho Camera Traps : 269,32,deer,12-27-2015 00:48:25,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0144/loc_0144_im_000185.jpg,Idaho Camera Traps : loc_0144_im_000185,Idaho Camera Traps : loc_0144_seq_000089,Idaho Camera Traps : 144,4,deer,07-26-2016 20:25:16,5,train
https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub245/FL-27_09_02_2016_FL-27_0071161.JPG,NACTI : FL-27_09_02_2016_FL-27_0071161.JPG,NACTI : unknown,NACTI : archbold_FL-27,-1,deer,,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0097/loc_0097_im_001754.jpg,Idaho Camera Traps : loc_0097_im_001754,Idaho Camera Traps : loc_0097_seq_000210,Idaho Camera Traps : 97,2,deer,02-21-2016 00:32:05,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0102/loc_0102_im_000797.jpg,Idaho Camera Traps : loc_0102_im_000797,Idaho Camera Traps : loc_0102_seq_000076,Idaho Camera Traps : 102,23,deer,08-27-2015 17:20:59,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0214/loc_0214_im_001715.jpg,Idaho Camera Traps : loc_0214_im_001715,Idaho Camera Traps : loc_0214_seq_000158,Idaho Camera Traps : 214,4,deer,03-05-2016 11:37:24,5,test
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0188/loc_0188_im_000097.jpg,Idaho Camera Traps : loc_0188_im_000097,Idaho Camera Traps : loc_0188_seq_000024,Idaho Camera Traps : 188,20,deer,06-06-2016 05:36:52,5,test
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0149/loc_0149_im_000026.jpg,Idaho Camera Traps : loc_0149_im_000026,Idaho Camera Traps : loc_0149_seq_000002,Idaho Camera Traps : 149,7,deer,05-26-2016 05:02:53,5,val
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0076/loc_0076_im_000726.jpg,Idaho Camera Traps : loc_0076_im_000726,Idaho Camera Traps : loc_0076_seq_000067,Idaho Camera Traps : 76,3,deer,06-29-2015 20:12:57,5,val
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0107/loc_0107_im_003006.jpg,Idaho Camera Traps : loc_0107_im_003006,Idaho Camera Traps : loc_0107_seq_000296,Idaho Camera Traps : 107,0,deer,09-21-2015 05:18:15,5,test
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0080/loc_0080_im_002054.jpg,Idaho Camera Traps : loc_0080_im_002054,Idaho Camera Traps : loc_0080_seq_000235,Idaho Camera Traps : 80,8,deer,10-22-2015 23:59:25,5,train
https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub206/FL-17_08_04_2016_FL-17_0084585.JPG,NACTI : FL-17_08_04_2016_FL-17_0084585.JPG,NACTI : unknown,NACTI : archbold_FL-17,-1,deer,,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0094/loc_0094_im_002060.jpg,Idaho Camera Traps : loc_0094_im_002060,Idaho Camera Traps : loc_0094_seq_000296,Idaho Camera Traps : 94,10,deer,03-04-2016 19:30:26,5,train
https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub190/FL-16_03_07_2016_FL-16_0112521.JPG,NACTI : FL-16_03_07_2016_FL-16_0112521.JPG,NACTI : unknown,NACTI : archbold_FL-16,-1,deer,,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0250/loc_0250_im_002460.jpg,Idaho Camera Traps : loc_0250_im_002460,Idaho Camera Traps : loc_0250_seq_000245,Idaho Camera Traps : 250,1,deer,02-03-2016 15:14:59,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0080/loc_0080_im_000426.jpg,Idaho Camera Traps : loc_0080_im_000426,Idaho Camera Traps : loc_0080_seq_000045,Idaho Camera Traps : 80,9,deer,06-03-2015 01:05:17,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0141/loc_0141_im_000415.jpg,Idaho Camera Traps : loc_0141_im_000415,Idaho Camera Traps : loc_0141_seq_000087,Idaho Camera Traps : 141,2,deer,07-03-2016 09:55:54,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0203/loc_0203_im_000060.jpg,Idaho Camera Traps : loc_0203_im_000060,Idaho Camera Traps : loc_0203_seq_000007,Idaho Camera Traps : 203,13,deer,12-20-2015 11:54:01,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0193/loc_0193_im_000080.jpg,Idaho Camera Traps : loc_0193_im_000080,Idaho Camera Traps : loc_0193_seq_000004,Idaho Camera Traps : 193,14,deer,05-25-2016 23:45:09,5,val
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0129/loc_0129_im_000056.jpg,Idaho Camera Traps : loc_0129_im_000056,Idaho Camera Traps : loc_0129_seq_000006,Idaho Camera Traps : 129,17,deer,05-23-2016 23:39:32,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0094/loc_0094_im_000170.jpg,Idaho Camera Traps : loc_0094_im_000170,Idaho Camera Traps : loc_0094_seq_000028,Idaho Camera Traps : 94,2,deer,06-08-2015 05:38:47,5,train
https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub170/FL-10_11_02_2015_FL-10_0009085.jpg,NACTI : FL-10_11_02_2015_FL-10_0009085.jpg,NACTI : unknown,NACTI : archbold_FL-10,-1,deer,,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0083/loc_0083_im_004549.jpg,Idaho Camera Traps : loc_0083_im_004549,Idaho Camera Traps : loc_0083_seq_000730,Idaho Camera Traps : 83,1,deer,08-25-2015 03:55:32,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0185/loc_0185_im_002693.jpg,Idaho Camera Traps : loc_0185_im_002693,Idaho Camera Traps : loc_0185_seq_000505,Idaho Camera Traps : 185,0,deer,10-15-2016 15:09:11,5,train
https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub185/FL-13_09_02_2015_FL-13_0054978.jpg,NACTI : FL-13_09_02_2015_FL-13_0054978.jpg,NACTI : unknown,NACTI : archbold_FL-13,-1,deer,,5,train
https://storage.googleapis.com/public-datasets-lila/nz-trailcams/PS1/deer/ea4509f0-3bac-44b5-ba20-bc48aaf0e0ce.JPG,Trail Camera Images of New Zealand Animals : PS1/deer/ea4509f0-3bac-44b5-ba20-bc48aaf0e0ce.JPG,Trail Camera Images of New Zealand Animals : unknown,Trail Camera Images of New Zealand Animals : PS1_CAMFC11,-1,deer,05-06-2022 08:38:15,5,train
https://storage.googleapis.com/public-datasets-lila/nz-trailcams/PS1/deer/3762a854-2136-45cd-82b1-25436748d5b0.JPG,Trail Camera Images of New Zealand Animals : PS1/deer/3762a854-2136-45cd-82b1-25436748d5b0.JPG,Trail Camera Images of New Zealand Animals : unknown,Trail Camera Images of New Zealand Animals : PS1_CAM6004,-1,deer,05-14-2022 11:28:39,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0092/loc_0092_im_002094.jpg,Idaho Camera Traps : loc_0092_im_002094,Idaho Camera Traps : loc_0092_seq_000324,Idaho Camera Traps : 92,3,deer,11-21-2015 08:01:37,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0097/loc_0097_im_001531.jpg,Idaho Camera Traps : loc_0097_im_001531,Idaho Camera Traps : loc_0097_seq_000177,Idaho Camera Traps : 97,1,deer,12-14-2015 00:57:20,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0098/loc_0098_im_000230.jpg,Idaho Camera Traps : loc_0098_im_000230,Idaho Camera Traps : loc_0098_seq_000026,Idaho Camera Traps : 98,5,deer,05-17-2015 05:59:39,5,train
https://storage.googleapis.com/public-datasets-lila/nz-trailcams/PS3/deer/0f029b0c-da66-46b5-a9de-f5e0ee454497.JPG,Trail Camera Images of New Zealand Animals : PS3/deer/0f029b0c-da66-46b5-a9de-f5e0ee454497.JPG,Trail Camera Images of New Zealand Animals : unknown,Trail Camera Images of New Zealand Animals : PS3_CAMFC23,-1,deer,03-29-2023 00:50:44,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0081/loc_0081_im_000353.jpg,Idaho Camera Traps : loc_0081_im_000353,Idaho Camera Traps : loc_0081_seq_000038,Idaho Camera Traps : 81,0,deer,06-02-2015 18:48:04,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0257/loc_0257_im_004097.jpg,Idaho Camera Traps : loc_0257_im_004097,Idaho Camera Traps : loc_0257_seq_000426,Idaho Camera Traps : 257,2,deer,02-21-2016 08:01:31,5,train
https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub275/FL-35_11_03_2015_FL-35_0004242.jpg,NACTI : FL-35_11_03_2015_FL-35_0004242.jpg,NACTI : unknown,NACTI : archbold_FL-35,-1,deer,,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0138/loc_0138_im_000263.jpg,Idaho Camera Traps : loc_0138_im_000263,Idaho Camera Traps : loc_0138_seq_000043,Idaho Camera Traps : 138,3,deer,06-04-2016 21:59:00,5,val
https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub278/FL-37_07_08_2016_FL-37_0019210.JPG,NACTI : FL-37_07_08_2016_FL-37_0019210.JPG,NACTI : unknown,NACTI : archbold_FL-37,-1,deer,,5,val
https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub253/FL-29_06_03_2015_FL-29_0013640.jpg,NACTI : FL-29_06_03_2015_FL-29_0013640.jpg,NACTI : unknown,NACTI : archbold_FL-29,-1,deer,,5,train
https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub065/CA-23_12_08_2015_CA-23_0020916.jpg,NACTI : CA-23_12_08_2015_CA-23_0020916.jpg,NACTI : unknown,NACTI : lebec_CA-23,-1,deer,,5,train
https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub198/FL-16_10_01_2015_FL-16_0092271.jpg,NACTI : FL-16_10_01_2015_FL-16_0092271.jpg,NACTI : unknown,NACTI : archbold_FL-16,-1,deer,,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0234/loc_0234_im_000966.jpg,Idaho Camera Traps : loc_0234_im_000966,Idaho Camera Traps : loc_0234_seq_000121,Idaho Camera Traps : 234,15,deer,02-08-2016 01:42:04,5,train
https://storage.googleapis.com/public-datasets-lila/idaho-camera-traps/public/loc_0225/loc_0225_im_005283.jpg,Idaho Camera Traps : loc_0225_im_005283,Idaho Camera Traps : loc_0225_seq_000733,Idaho Camera Traps : 225,0,deer,02-23-2016 20:16:49,5,train
https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub273/FL-35_05_03_2016_FL-35_0034495.JPG,NACTI : FL-35_05_03_2016_FL-35_0034495.JPG,NACTI : unknown,NACTI : archbold_FL-35,-1,deer,,5,train
